"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
          14,      -5.181153305,      -4.130216379,      -4.403323231,      -3.891076109,       1.558426004,       30.81404315,       30.81404315,      0.2781883699,       1.182829695
          15,      -5.204425383,      -4.131789572,      -4.388712225,       -3.98122284,       1.593460328,       36.97685178,       36.97685178,      0.2548666926,       1.165156276
          16,       -5.21272684,       -4.13422972,      -4.368355268,      -4.066508439,       1.693418032,       44.37222213,       44.37222213,      0.2328640286,       1.152091735
          17,      -5.214462382,      -4.138295331,      -4.345028767,      -4.145477985,       1.773384825,       53.24666656,       53.24666656,      0.2149576085,       1.141736985
          18,      -5.218541338,       -4.14537034,      -4.322051872,      -4.215943587,       1.800065669,       63.89599987,       63.89599987,       0.204220608,       1.132601006
          19,      -5.225221342,       -4.15752609,      -4.304293825,      -4.274889806,       1.710688239,       76.67519985,       76.67519985,      0.2031446886,       1.126176931
          20,      -5.228752282,      -4.176618706,      -4.298611922,      -4.319218588,       1.161919501,       92.01023982,       92.01023982,      0.2117666284,       1.127106886
          21,      -5.244490188,      -4.202953755,      -4.307313781,      -4.346556782,       1.144127976,       92.01023982,       92.01023982,      0.2273686587,       1.141268082
          22,      -5.283708049,      -4.237211145,      -4.327567781,      -4.356420151,       1.107550776,       9.201023982,       9.201023982,      0.2437060063,       1.166200875
          23,      -5.340176949,      -4.278283261,      -4.365505689,      -4.352412384,      0.3526198761,       11.04122878,       11.04122878,      0.2453863868,        1.16884649
          24,      -5.380664206,      -4.288831726,      -4.482777823,      -4.351247999,       0.345265292,       13.24947453,       13.24947453,      0.2473919026,       1.172173559
          25,      -5.532363839,      -4.306216453,      -4.574151552,      -4.349789883,      0.3574232001,       15.89936944,       15.89936944,       0.249773866,       1.176350177
          26,      -5.612362382,      -4.334151047,      -4.589001692,      -4.347961359,      0.3781052624,       19.07924333,       19.07924333,      0.2525916682,       1.181585307
          27,       -5.59604683,      -4.366573192,      -4.564537186,      -4.345670215,      0.4198031345,       22.89509199,       22.89509199,      0.2559367863,       1.188196667
          28,      -5.571294675,       -4.39878505,      -4.560239489,      -4.342820844,      0.4642486099,       27.47411039,       27.47411039,      0.2599639099,        1.19672608
          29,      -5.566855045,      -4.431467012,      -4.580934602,      -4.339311555,      0.5196512256,       32.96893247,       32.96893247,      0.2648565916,       1.207913276
          30,      -5.573283619,      -4.466633528,      -4.608262886,      -4.335039113,      0.5701819899,       39.56271897,       39.56271897,      0.2706919603,       1.222328291
          31,      -5.571808268,      -4.504226375,      -4.631149636,      -4.329935181,       0.625523702,       47.47526276,       47.47526276,      0.2773925431,       1.239976586
          32,      -5.562371843,      -4.542168782,      -4.651579752,      -4.324002033,       0.688175465,       56.97031531,       56.97031531,       0.284959136,       1.260459993
          33,      -5.554476907,      -4.578550663,      -4.672192003,      -4.317365021,      0.7974482872,       68.36437837,       68.36437837,      0.2937610708,       1.283557433
          34,      -5.557043349,      -4.611872862,      -4.688423827,      -4.310333568,      0.8136165904,       82.03725405,       82.03725405,      0.3044187609,       1.309360149
          35,      -5.574325249,      -4.640639779,      -4.699197643,      -4.303498122,      0.7539171048,       8.203725405,       8.203725405,       0.317197787,       1.337506213
          36,      -5.605902068,      -4.663589335,      -4.706393842,      -4.297731652,      0.1320629799,       9.844470486,       9.844470486,      0.3184888129,       1.340331243
          37,      -5.619816768,       -4.66763424,      -4.738256344,      -4.297111728,      0.1337269475,       11.81336458,       11.81336458,      0.3200342786,       1.343671009
          38,      -5.650672255,       -4.67150324,      -4.756924675,      -4.296393517,      0.1550615898,        14.1760375,        14.1760375,      0.3218832966,       1.347607585
          39,       -5.66993728,      -4.677484621,      -4.763027863,      -4.295567662,      0.1937828123,         17.011245,         17.011245,      0.3240954525,       1.352224227
          40,      -5.678319297,      -4.684409067,      -4.761200322,      -4.294628285,      0.2396266338,         20.413494,         20.413494,       0.326747285,       1.357613457
          41,      -5.683727365,      -4.690680899,      -4.757601131,      -4.293577579,      0.2666856265,        24.4961928,        24.4961928,      0.3299447733,       1.363923208
          42,      -5.689600066,      -4.695888371,      -4.755006155,      -4.292432269,      0.2286031221,       29.39543136,       29.39543136,      0.3338239851,       1.371408448
          43,      -5.698120065,      -4.700498454,      -4.752264131,      -4.291238779,      0.2905228602,       35.27451763,       35.27451763,      0.3384715094,       1.380279104
          44,      -5.708325775,      -4.704952244,      -4.747900875,      -4.290081803,      0.4993604884,       42.32942116,       42.32942116,      0.3437410556,       1.390217155
          45,       -5.71789363,      -4.709340754,      -4.741821021,      -4.289096238,      0.6753852431,       50.79530539,       50.79530539,      0.3491454331,       1.400014045
          46,      -5.725493043,      -4.713725237,      -4.735056232,      -4.288491519,      0.7648749113,       60.95436647,       60.95436647,      0.3539857059,       1.407857877
          47,      -5.731863009,      -4.718016655,      -4.728289406,      -4.288566437,       0.734754617,       73.14523976,       73.14523976,      0.3575687954,        1.41197293
          48,      -5.739483627,      -4.721644087,      -4.721611103,      -4.289725001,      0.6316116097,       7.314523976,       7.314523976,      0.3592513244,        1.41085511
          49,      -5.747866761,      -4.723682008,       -4.71531071,      -4.292495249,      0.0147714605,       8.777428771,       8.777428771,      0.3593958121,       1.410688076
          50,      -5.768740661,      -4.723091166,      -4.725325854,      -4.292715694,     0.02393755625,       10.53291453,       10.53291453,      0.3595334648,        1.41040675
          51,      -5.800665135,      -4.722411478,      -4.731194024,       -4.29299095,     0.05555411785,       12.63949743,       12.63949743,      0.3596478024,       1.409953779
          52,      -5.819726329,      -4.722893989,      -4.733769302,      -4.293336352,      0.1074064429,       15.16739692,       15.16739692,      0.3597114687,       1.409239849
          53,      -5.827461195,      -4.723821619,      -4.733995413,      -4.293773738,      0.1805488557,        18.2008763,        18.2008763,      0.3596787034,       1.408124067
          54,      -5.830020205,      -4.724461482,        -4.7332369,      -4.294335123,      0.2555685304,       21.84105156,       21.84105156,       0.359480554,       1.406405507
          55,      -5.830032223,      -4.724830169,      -4.732370316,      -4.295069295,      0.2802379804,       26.20926187,       26.20926187,      0.3590467815,       1.403886316
          56,      -5.830618233,       -4.72525884,      -4.730927631,      -4.296045953,      0.2539298387,       31.45111425,       31.45111425,      0.3583556975,        1.40050298
          57,      -5.832200859,      -4.725807546,      -4.728504377,      -4.297365066,       0.255015243,        37.7413371,        37.7413371,       0.357424034,       1.396300375
          58,      -5.832802069,      -4.726316578,      -4.724804289,       -4.29916717,      0.2720914426,       45.28960451,       45.28960451,      0.3561861082,       1.391117825
          59,      -5.832038818,      -4.726466801,      -4.720422794,      -4.301644512,      0.2970806306,       54.34752542,       54.34752542,      0.3544699153,       1.384491504
          60,      -5.829042746,      -4.725845222,      -4.716225566,      -4.305052117,      0.3474457607,        65.2170305,        65.2170305,      0.3522712166,       1.376292488
          61,      -5.821706606,      -4.723947297,      -4.712804862,      -4.309717602,      0.4125786601,        78.2604366,        78.2604366,      0.3500520392,       1.367521786
          62,      -5.809416035,      -4.720305093,      -4.710641664,      -4.316048974,      0.5241902808,        7.82604366,        7.82604366,      0.3486318393,       1.360215668
          63,      -5.791753986,        -4.7144783,      -4.709873112,      -4.324550199,    -0.05374954357,       9.391252392,       9.391252392,        0.34850016,       1.359513259
          64,      -5.801351697,      -4.713845996,      -4.717152725,      -4.325269388,    -0.04198272581,       11.26950287,       11.26950287,      0.3483618046,       1.358720136
          65,      -5.817363245,      -4.712495301,      -4.722391153,      -4.326140741,    -0.02449348494,       13.52340344,       13.52340344,      0.3482244369,       1.357841298
          66,      -5.827024047,      -4.711361214,      -4.726315636,      -4.327199531,    0.003758036758,       16.22808413,       16.22808413,      0.3480993451,       1.356884845
          67,      -5.828841356,      -4.710351387,      -4.729032456,       -4.32849196,     0.04563491218,       19.47370096,       19.47370096,      0.3479981811,        1.35585356
          68,      -5.825463147,      -4.709168811,      -4.730937089,      -4.330079272,     0.08057654582,       23.36844115,       23.36844115,      0.3479365456,       1.354760938
          69,         -5.818613,      -4.707717787,      -4.732456239,      -4.332042884,     0.04197998783,       28.04212938,       28.04212938,      0.3479703043,       1.353734975
          70,      -5.809755561,      -4.706068812,      -4.733549183,      -4.334490509,    -0.06011263806,       33.65055526,       33.65055526,      0.3482530169,       1.353173535
          71,      -5.799378633,      -4.704264099,       -4.73400522,       -4.33756311,     0.04263985626,       40.38066631,       40.38066631,      0.3489981951,       1.353660164
          72,       -5.78778578,      -4.702215709,       -4.73376023,      -4.341442379,     0.03242330331,       48.45679957,       48.45679957,      0.3502765876,       1.355460493
          73,      -5.775663885,      -4.699640979,      -4.733182301,      -4.346358232,    -0.07181318686,       58.14815949,       58.14815949,      0.3518654213,       1.358100445
          74,      -5.763986952,      -4.696204486,      -4.732921342,      -4.352595987,     0.01989636061,       69.77779139,       69.77779139,      0.3533858407,       1.360611917
          75,      -5.753702044,      -4.691683202,      -4.732901177,      -4.360512829,      0.0744247547,       69.77779139,       69.77779139,      0.3545021816,       1.361980387
          76,      -5.746099747,      -4.685742501,      -4.732223169,      -4.370536253,     0.06161579891,       6.977779139,       6.977779139,      0.3549011371,       1.361477955
          77,      -5.745782769,      -4.678995738,      -4.733628577,      -4.380783189,    -0.09495617814,       8.373334966,       8.373334966,      0.3549355185,       1.361413044
          78,      -5.756112478,       -4.67800925,      -4.743275387,      -4.381669281,    -0.09459859273,       10.04800196,       10.04800196,         0.3549659,       1.361306747
          79,      -5.770171353,      -4.676144327,        -4.7510216,      -4.382740628,    -0.09394150541,       12.05760235,       12.05760235,      0.3549866404,       1.361136998
          80,      -5.780220583,      -4.674754236,      -4.756314841,      -4.384038517,    -0.08810973627,       14.46912282,       14.46912282,      0.3549872138,       1.360866203
          81,      -5.784458018,      -4.673825954,      -4.759252712,      -4.385615612,    -0.06732998358,       17.36294739,       17.36294739,      0.3549458673,       1.360425187
          82,      -5.785706493,      -4.672863677,      -4.760717757,       -4.38753955,     -0.0333493274,       20.83553686,       20.83553686,      0.3548198049,       1.359689086
          83,      -5.785097392,      -4.671533173,      -4.761720934,      -4.389897257,    -0.02051236741,       25.00264424,       25.00264424,      0.3545482523,       1.358484159
          84,      -5.783298838,      -4.669855001,      -4.762080534,      -4.392799944,    -0.05447556638,       30.00317308,       30.00317308,       0.354094209,        1.35668781
          85,       -5.78040452,      -4.667957548,      -4.760939097,      -4.396388664,    -0.07963398998,        36.0038077,        36.0038077,      0.3534889679,       1.354338054
          86,      -5.776381824,      -4.665790848,      -4.757908262,      -4.400840245,    -0.05434967924,       43.20456924,       43.20456924,      0.3527531948,       1.351448663
          87,      -5.771929972,      -4.663053239,      -4.753273436,      -4.406373511,    -0.07455119056,       51.84548309,       51.84548309,      0.3516916892,       1.347501209
          88,      -5.767869968,      -4.659391248,      -4.747760557,      -4.413256137,        0.12580284,       62.21457971,       62.21457971,      0.3498447464,       1.341261212
          89,      -5.765774548,      -4.654451333,      -4.742149965,      -4.421813381,      0.1996174654,       74.65749565,       74.65749565,      0.3467693137,       1.331375415
          90,      -5.762186834,      -4.648011038,       -4.73663124,      -4.432442537,      0.1647347048,       7.465749565,       7.465749565,      0.3423308601,       1.317111857
          91,      -5.755559966,      -4.640004711,      -4.730260917,       -4.44563308,    -0.07746886267,       8.958899478,       8.958899478,      0.3418824247,       1.315669413
          92,      -5.773790323,      -4.639435093,      -4.743176818,      -4.446759465,    -0.07987402706,       10.75067937,       10.75067937,      0.3413342292,        1.31390482
          93,      -5.795924789,      -4.637587442,      -4.753336536,      -4.448122441,    -0.07915818336,       12.90081525,       12.90081525,      0.3406640066,       1.311742565
          94,      -5.810023667,      -4.636621983,      -4.758905334,      -4.449775293,    -0.07282187729,        15.4809783,        15.4809783,      0.3398432433,       1.309082968
          95,      -5.814706155,      -4.636412211,      -4.760241365,      -4.451786022,    -0.05914555103,       18.57717396,       18.57717396,      0.3388307307,       1.305784338
          96,       -5.81527672,      -4.636130587,      -4.759703035,      -4.454241604,    -0.03770760981,       22.29260875,       22.29260875,      0.3375622201,       1.301639643
          97,      -5.813976493,      -4.635290454,      -4.759392113,      -4.457252711,    -0.01876006704,        26.7511305,        26.7511305,      0.3359565387,       1.296399162
          98,      -5.812273661,      -4.634025589,      -4.758806769,      -4.460958929,    -0.01697352617,        32.1013566,        32.1013566,       0.333970796,       1.289911757
          99,      -5.808213104,      -4.632567628,      -4.756452519,      -4.465534499,    -0.03999080338,       38.52162792,       38.52162792,      0.3316688952,       1.282290271
         100,      -5.802174864,       -4.63090225,      -4.751771912,      -4.471194458,    -0.05494917404,        46.2259535,        46.2259535,      0.3291658094,        1.27377174
         101,      -5.793986401,      -4.628818948,      -4.745225983,      -4.478204214,    -0.04835634989,        55.4711442,        55.4711442,      0.3264300193,       1.264221798
         102,      -5.789724403,      -4.625884231,      -4.737432482,      -4.486887965,    -0.05308760003,       66.56537304,       66.56537304,      0.3232168815,        1.25291519
         103,      -5.784015835,      -4.621630005,      -4.729102255,      -4.497637344,    -0.05442387191,       6.656537304,       6.656537304,      0.3193010966,       1.239040567
         104,      -5.770530882,      -4.615302042,      -4.719694019,      -4.510950842,    -0.07470534439,       7.987844765,       7.987844765,      0.3189092031,       1.237650691
         105,      -5.795889046,      -4.614786473,      -4.735162746,        -4.5121058,    -0.07554419164,       9.585413718,       9.585413718,      0.3184377364,       1.235977014
         106,      -5.828214528,      -4.613076987,      -4.746829513,      -4.513504012,    -0.07582788858,       11.50249646,       11.50249646,      0.3178703179,       1.233959135
         107,      -5.849435624,      -4.612756713,       -4.75211415,      -4.515199585,    -0.07570910409,       13.80299575,       13.80299575,      0.3171872232,       1.231520993
         108,      -5.854424562,      -4.613592621,      -4.751681071,      -4.517260935,    -0.07495521232,        16.5635949,        16.5635949,      0.3163627541,       1.228560987
         109,      -5.854758338,      -4.614571721,       -4.74891733,      -4.519774686,    -0.07184992121,       19.87631389,       19.87631389,      0.3153579938,        1.22493297
         110,      -5.853943311,      -4.614736334,      -4.747241368,      -4.522850138,    -0.06309359942,       23.85157666,       23.85157666,      0.3141139893,       1.220435231
         111,      -5.852031287,      -4.614141125,      -4.746445727,      -4.526624593,    -0.05197558206,       28.62189199,       28.62189199,      0.3125708634,       1.214868783
         112,      -5.847256775,      -4.613123682,      -4.744632005,      -4.531268884,    -0.05305704841,       34.34627039,       34.34627039,      0.3107302556,       1.208196193
         113,      -5.838316478,      -4.611657347,      -4.740761061,      -4.536993368,    -0.05871933205,       41.21552447,       41.21552447,      0.3086940553,       1.200630946
         114,      -5.824909951,      -4.609388964,       -4.73503781,       -4.54405555,     -0.0560360823,       49.45862937,       49.45862937,      0.3065658615,       1.192386727
         115,      -5.816556239,      -4.606403632,      -4.727813352,      -4.552769084,    -0.03582344709,       59.35035524,       59.35035524,      0.3042738275,       1.183221184
         116,       -5.79391591,      -4.601360095,      -4.719265389,      -4.563516054,    -0.02692125484,       59.35035524,       59.35035524,      0.3015555741,       1.172344431
         117,      -5.755731731,      -4.593827651,      -4.708688393,      -4.576770102,    -0.04616889033,       59.35035524,       59.35035524,      0.2987173769,       1.161107016
         118,      -5.757257961,      -4.586158678,      -4.701278293,      -4.590128018,    -0.04792302176,       59.35035524,       59.35035524,      0.2957392645,        1.14939223
         119,      -5.734641363,      -4.577495313,      -4.695198587,      -4.603643029,    -0.03724794678,       59.35035524,       59.35035524,      0.2926437306,       1.137245923
         120,      -5.733661015,      -4.569387135,       -4.68766861,      -4.617356875,    -0.02406261306,       59.35035524,       59.35035524,        0.28944204,       1.124715064
         121,      -5.713960341,      -4.560353814,       -4.67955724,      -4.631301479,    -0.01125102886,       59.35035524,       59.35035524,      0.2861177334,       1.111771168
